customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases,_quality_score,_original_index,_cleaned_at
2863.0,68.0,female,coat,outerwear,75.0,hawaii,s,violet,summer,4.7,False,bank_transfer,store_pickup,False,False,5.0,bank_transfer,every_3_months,1.0,2862,2026-04-25 09:50:22.623131
2864.0,37.0,female,t-shirt,clothing,56.0,connecticut,m,yellow,fall,3.9,False,debit_card,2-day_shipping,False,False,18.0,venmo,monthly,1.0,2863,2026-04-25 09:50:22.623131
2865.0,58.0,female,sweater,clothing,43.0,illinois,s,maroon,fall,3.6,False,debit_card,store_pickup,False,False,31.0,venmo,weekly,1.0,2864,2026-04-25 09:50:22.623131
2866.0,28.0,female,skirt,clothing,97.0,california,m,silver,fall,3.7,False,cash,free_shipping,False,False,27.0,cash,fortnightly,1.0,2865,2026-04-25 09:50:22.623131
2867.0,54.0,female,blouse,clothing,75.0,connecticut,s,violet,summer,3.1,False,venmo,free_shipping,False,False,19.0,cash,annually,1.0,2866,2026-04-25 09:50:22.623131
2868.0,21.0,female,sneakers,footwear,55.0,colorado,l,white,summer,4.9,False,venmo,next_day_air,False,False,33.0,cash,fortnightly,1.0,2867,2026-04-25 09:50:22.623131
2869.0,45.0,female,backpack,accessories,49.0,colorado,m,black,winter,2.6,False,debit_card,next_day_air,False,False,42.0,paypal,every_3_months,1.0,2868,2026-04-25 09:50:22.623131
2870.0,57.0,female,socks,clothing,58.0,georgia,m,white,summer,4.2,False,cash,standard,False,False,16.0,bank_transfer,weekly,1.0,2869,2026-04-25 09:50:22.623131
2871.0,47.0,female,jewelry,accessories,34.0,north_dakota,m,blue,winter,4.8,False,debit_card,free_shipping,False,False,49.0,debit_card,every_3_months,1.0,2870,2026-04-25 09:50:22.623131
2872.0,46.0,female,shorts,clothing,43.0,idaho,s,black,summer,2.7,False,cash,2-day_shipping,False,False,40.0,venmo,bi-weekly,1.0,2871,2026-04-25 09:50:22.623131
2873.0,63.0,female,jewelry,accessories,48.0,connecticut,l,olive,fall,2.6,False,venmo,next_day_air,False,False,5.0,cash,annually,1.0,2872,2026-04-25 09:50:22.623131
2874.0,44.0,female,sweater,clothing,40.0,montana,m,teal,spring,2.6,False,paypal,free_shipping,False,False,8.0,bank_transfer,monthly,1.0,2873,2026-04-25 09:50:22.623131
2875.0,36.0,female,shirt,clothing,29.0,colorado,l,silver,summer,3.1,False,debit_card,standard,False,False,2.0,debit_card,annually,1.0,2874,2026-04-25 09:50:22.623131
2876.0,24.0,female,pants,clothing,81.0,kentucky,m,pink,fall,2.6,False,credit_card,free_shipping,False,False,14.0,debit_card,weekly,1.0,2875,2026-04-25 09:50:22.623131
2877.0,65.0,female,hoodie,clothing,84.0,new_mexico,m,charcoal,spring,3.4,False,credit_card,2-day_shipping,False,False,5.0,bank_transfer,fortnightly,1.0,2876,2026-04-25 09:50:22.623131
2878.0,32.0,female,socks,clothing,46.0,new_jersey,m,silver,summer,3.6,False,paypal,standard,False,False,34.0,venmo,monthly,1.0,2877,2026-04-25 09:50:22.623131
2879.0,63.0,female,dress,clothing,86.0,california,l,turquoise,summer,4.3,False,venmo,next_day_air,False,False,13.0,bank_transfer,annually,1.0,2878,2026-04-25 09:50:22.623131
2880.0,62.0,female,blouse,clothing,57.0,north_dakota,xl,turquoise,winter,4.9,False,credit_card,free_shipping,False,False,31.0,venmo,annually,1.0,2879,2026-04-25 09:50:22.623131
2881.0,19.0,female,skirt,clothing,61.0,florida,l,beige,winter,4.8,False,debit_card,store_pickup,False,False,43.0,paypal,quarterly,1.0,2880,2026-04-25 09:50:22.623131
2882.0,38.0,female,backpack,accessories,90.0,texas,m,cyan,winter,4.2,False,credit_card,free_shipping,False,False,6.0,bank_transfer,annually,1.0,2881,2026-04-25 09:50:22.623131
2883.0,59.0,female,blouse,clothing,51.0,oklahoma,l,gold,winter,2.6,False,credit_card,store_pickup,False,False,23.0,credit_card,bi-weekly,1.0,2882,2026-04-25 09:50:22.623131
2884.0,22.0,female,socks,clothing,48.0,rhode_island,xl,silver,spring,3.2,False,debit_card,standard,False,False,10.0,paypal,weekly,1.0,2883,2026-04-25 09:50:22.623131
2885.0,55.0,female,boots,footwear,50.0,arkansas,m,purple,summer,3.4,False,bank_transfer,2-day_shipping,False,False,47.0,credit_card,every_3_months,1.0,2884,2026-04-25 09:50:22.623131
2886.0,29.0,female,backpack,accessories,82.0,nevada,m,yellow,summer,3.5,False,bank_transfer,next_day_air,False,False,14.0,credit_card,bi-weekly,1.0,2885,2026-04-25 09:50:22.623131
2887.0,42.0,female,hat,accessories,33.0,utah,l,blue,spring,4.2,False,credit_card,free_shipping,False,False,29.0,paypal,weekly,1.0,2886,2026-04-25 09:50:22.623131
2888.0,23.0,female,sandals,footwear,28.0,kentucky,l,blue,winter,2.8,False,debit_card,express,False,False,12.0,cash,bi-weekly,1.0,2887,2026-04-25 09:50:22.623131
2889.0,70.0,female,hoodie,clothing,42.0,wisconsin,l,green,spring,5.0,False,venmo,2-day_shipping,False,False,25.0,debit_card,quarterly,1.0,2888,2026-04-25 09:50:22.623131
2890.0,64.0,female,sunglasses,accessories,43.0,minnesota,m,charcoal,fall,3.3,False,credit_card,store_pickup,False,False,21.0,venmo,annually,1.0,2889,2026-04-25 09:50:22.623131
2891.0,39.0,female,jeans,clothing,55.0,north_dakota,m,violet,winter,3.7,False,paypal,free_shipping,False,False,23.0,credit_card,monthly,1.0,2890,2026-04-25 09:50:22.623131
2892.0,47.0,female,t-shirt,clothing,73.0,ohio,xl,black,winter,2.5,False,venmo,free_shipping,False,False,10.0,paypal,monthly,1.0,2891,2026-04-25 09:50:22.623131
2893.0,22.0,female,dress,clothing,39.0,nevada,m,teal,spring,3.2,False,bank_transfer,standard,False,False,47.0,credit_card,monthly,1.0,2892,2026-04-25 09:50:22.623131
2894.0,69.0,female,belt,accessories,20.0,kentucky,s,orange,spring,3.1,False,credit_card,free_shipping,False,False,44.0,debit_card,every_3_months,1.0,2893,2026-04-25 09:50:22.623131
2895.0,35.0,female,jewelry,accessories,32.0,kentucky,s,brown,spring,3.5,False,cash,standard,False,False,41.0,venmo,annually,1.0,2894,2026-04-25 09:50:22.623131
2896.0,56.0,female,hoodie,clothing,86.0,montana,l,green,summer,4.6,False,debit_card,standard,False,False,29.0,bank_transfer,monthly,1.0,2895,2026-04-25 09:50:22.623131
2897.0,30.0,female,blouse,clothing,91.0,delaware,m,silver,summer,3.3,False,credit_card,free_shipping,False,False,2.0,venmo,every_3_months,1.0,2896,2026-04-25 09:50:22.623131
2898.0,43.0,female,jacket,outerwear,59.0,montana,l,violet,fall,2.5,False,credit_card,free_shipping,False,False,2.0,cash,fortnightly,1.0,2897,2026-04-25 09:50:22.623131
2899.0,23.0,female,sneakers,footwear,33.0,new_jersey,xl,peach,summer,4.6,False,credit_card,express,False,False,29.0,credit_card,annually,1.0,2898,2026-04-25 09:50:22.623131
2900.0,50.0,female,boots,footwear,64.0,nebraska,m,gold,spring,4.2,False,paypal,2-day_shipping,False,False,22.0,bank_transfer,fortnightly,1.0,2899,2026-04-25 09:50:22.623131
2901.0,41.0,female,blouse,clothing,67.0,maryland,xl,violet,winter,4.0,False,bank_transfer,standard,False,False,23.0,cash,bi-weekly,1.0,2900,2026-04-25 09:50:22.623131
2902.0,41.0,female,blouse,clothing,43.0,alabama,l,olive,winter,2.6,False,credit_card,free_shipping,False,False,46.0,credit_card,quarterly,1.0,2901,2026-04-25 09:50:22.623131
2903.0,27.0,female,boots,footwear,32.0,north_carolina,s,orange,spring,4.6,False,debit_card,standard,False,False,19.0,paypal,bi-weekly,1.0,2902,2026-04-25 09:50:22.623131
2904.0,38.0,female,scarf,accessories,39.0,delaware,s,teal,spring,3.5,False,venmo,2-day_shipping,False,False,24.0,credit_card,every_3_months,1.0,2903,2026-04-25 09:50:22.623131
2905.0,41.0,female,sandals,footwear,41.0,iowa,m,gray,spring,4.0,False,bank_transfer,2-day_shipping,False,False,43.0,venmo,monthly,1.0,2904,2026-04-25 09:50:22.623131
2906.0,58.0,female,sunglasses,accessories,53.0,new_york,l,black,winter,4.8,False,paypal,standard,False,False,14.0,debit_card,fortnightly,1.0,2905,2026-04-25 09:50:22.623131
2907.0,58.0,female,coat,outerwear,27.0,virginia,m,indigo,spring,3.9,False,paypal,standard,False,False,7.0,venmo,annually,1.0,2906,2026-04-25 09:50:22.623131
2908.0,19.0,female,sunglasses,accessories,82.0,maryland,xl,lavender,summer,3.7,False,cash,next_day_air,False,False,50.0,paypal,bi-weekly,1.0,2907,2026-04-25 09:50:22.623131
2909.0,43.0,female,blouse,clothing,87.0,texas,m,beige,winter,3.1,False,debit_card,store_pickup,False,False,15.0,debit_card,every_3_months,1.0,2908,2026-04-25 09:50:22.623131
2910.0,27.0,female,backpack,accessories,78.0,louisiana,m,indigo,winter,3.0,False,bank_transfer,next_day_air,False,False,40.0,credit_card,every_3_months,1.0,2909,2026-04-25 09:50:22.623131
2911.0,32.0,female,belt,accessories,32.0,mississippi,m,blue,summer,2.9,False,bank_transfer,store_pickup,False,False,41.0,credit_card,monthly,1.0,2910,2026-04-25 09:50:22.623131
2912.0,28.0,female,socks,clothing,38.0,ohio,xl,orange,fall,2.9,False,debit_card,next_day_air,False,False,34.0,venmo,quarterly,1.0,2911,2026-04-25 09:50:22.623131
2913.0,48.0,female,shoes,footwear,37.0,oregon,m,yellow,winter,4.0,False,cash,standard,False,False,27.0,cash,bi-weekly,1.0,2912,2026-04-25 09:50:22.623131
2914.0,43.0,female,coat,outerwear,83.0,wyoming,l,cyan,winter,3.5,False,debit_card,express,False,False,12.0,cash,every_3_months,1.0,2913,2026-04-25 09:50:22.623131
2915.0,45.0,female,sweater,clothing,72.0,pennsylvania,m,yellow,fall,3.8,False,paypal,express,False,False,1.0,debit_card,bi-weekly,1.0,2914,2026-04-25 09:50:22.623131
2916.0,26.0,female,shirt,clothing,30.0,oregon,m,cyan,fall,4.5,False,credit_card,express,False,False,39.0,debit_card,bi-weekly,1.0,2915,2026-04-25 09:50:22.623131
2917.0,62.0,female,shorts,clothing,66.0,oklahoma,m,green,winter,2.7,False,credit_card,express,False,False,13.0,credit_card,bi-weekly,1.0,2916,2026-04-25 09:50:22.623131
2918.0,58.0,female,shirt,clothing,45.0,colorado,xl,white,winter,2.9,False,cash,store_pickup,False,False,50.0,venmo,annually,1.0,2917,2026-04-25 09:50:22.623131
2919.0,19.0,female,sunglasses,accessories,73.0,new_york,s,black,fall,4.9,False,credit_card,free_shipping,False,False,36.0,cash,weekly,1.0,2918,2026-04-25 09:50:22.623131
2920.0,64.0,female,shoes,footwear,67.0,minnesota,l,charcoal,winter,3.8,False,bank_transfer,standard,False,False,31.0,debit_card,monthly,1.0,2919,2026-04-25 09:50:22.623131
2921.0,33.0,female,sunglasses,accessories,72.0,texas,xl,brown,spring,4.9,False,venmo,free_shipping,False,False,3.0,debit_card,bi-weekly,1.0,2920,2026-04-25 09:50:22.623131
2922.0,20.0,female,handbag,accessories,24.0,wisconsin,m,cyan,fall,4.6,False,venmo,standard,False,False,11.0,cash,fortnightly,1.0,2921,2026-04-25 09:50:22.623131
2923.0,45.0,female,sunglasses,accessories,68.0,kentucky,l,beige,winter,3.5,False,venmo,express,False,False,16.0,paypal,quarterly,1.0,2922,2026-04-25 09:50:22.623131
2924.0,28.0,female,shirt,clothing,70.0,pennsylvania,m,magenta,spring,4.2,False,bank_transfer,2-day_shipping,False,False,12.0,cash,quarterly,1.0,2923,2026-04-25 09:50:22.623131
2925.0,47.0,female,shirt,clothing,64.0,rhode_island,l,indigo,winter,3.7,False,bank_transfer,free_shipping,False,False,37.0,debit_card,every_3_months,1.0,2924,2026-04-25 09:50:22.623131
2926.0,54.0,female,sweater,clothing,91.0,illinois,m,maroon,spring,2.8,False,cash,store_pickup,False,False,43.0,credit_card,every_3_months,1.0,2925,2026-04-25 09:50:22.623131
2927.0,64.0,female,handbag,accessories,82.0,maryland,m,gray,winter,4.8,False,debit_card,2-day_shipping,False,False,9.0,cash,weekly,1.0,2926,2026-04-25 09:50:22.623131
2928.0,45.0,female,shirt,clothing,24.0,missouri,m,black,summer,2.7,False,debit_card,express,False,False,15.0,venmo,bi-weekly,1.0,2927,2026-04-25 09:50:22.623131
2929.0,40.0,female,jewelry,accessories,80.0,alabama,l,yellow,spring,3.6,False,venmo,store_pickup,False,False,17.0,credit_card,weekly,1.0,2928,2026-04-25 09:50:22.623131
2930.0,31.0,female,socks,clothing,53.0,maine,xl,white,winter,4.5,False,debit_card,next_day_air,False,False,42.0,venmo,fortnightly,1.0,2929,2026-04-25 09:50:22.623131
2931.0,38.0,female,t-shirt,clothing,50.0,mississippi,m,orange,spring,4.0,False,credit_card,free_shipping,False,False,14.0,venmo,monthly,1.0,2930,2026-04-25 09:50:22.623131
2932.0,36.0,female,jewelry,accessories,31.0,alabama,m,magenta,fall,4.5,False,cash,2-day_shipping,False,False,49.0,credit_card,bi-weekly,1.0,2931,2026-04-25 09:50:22.623131
2933.0,65.0,female,backpack,accessories,88.0,alaska,l,black,spring,3.9,False,credit_card,express,False,False,3.0,paypal,quarterly,1.0,2932,2026-04-25 09:50:22.623131
2934.0,27.0,female,hat,accessories,52.0,illinois,m,brown,summer,3.8,False,credit_card,standard,False,False,28.0,venmo,monthly,1.0,2933,2026-04-25 09:50:22.623131
2935.0,38.0,female,gloves,accessories,22.0,idaho,m,orange,fall,4.7,False,bank_transfer,next_day_air,False,False,41.0,bank_transfer,quarterly,1.0,2934,2026-04-25 09:50:22.623131
2936.0,58.0,female,sneakers,footwear,27.0,north_carolina,xl,gray,spring,4.6,False,debit_card,standard,False,False,11.0,venmo,weekly,1.0,2935,2026-04-25 09:50:22.623131
2937.0,31.0,female,skirt,clothing,34.0,washington,m,white,spring,3.6,False,debit_card,express,False,False,46.0,paypal,weekly,1.0,2936,2026-04-25 09:50:22.623131
2938.0,28.0,female,handbag,accessories,39.0,west_virginia,m,white,spring,4.3,False,debit_card,2-day_shipping,False,False,15.0,credit_card,weekly,1.0,2937,2026-04-25 09:50:22.623131
2939.0,28.0,female,sunglasses,accessories,53.0,maine,m,violet,fall,3.0,False,cash,standard,False,False,15.0,cash,monthly,1.0,2938,2026-04-25 09:50:22.623131
2940.0,32.0,female,sweater,clothing,46.0,kentucky,m,beige,winter,4.3,False,paypal,express,False,False,34.0,venmo,weekly,1.0,2939,2026-04-25 09:50:22.623131
2941.0,61.0,female,handbag,accessories,85.0,massachusetts,l,beige,summer,4.8,False,venmo,next_day_air,False,False,13.0,cash,monthly,1.0,2940,2026-04-25 09:50:22.623131
2942.0,38.0,female,skirt,clothing,86.0,pennsylvania,l,purple,spring,3.7,False,bank_transfer,free_shipping,False,False,27.0,paypal,monthly,1.0,2941,2026-04-25 09:50:22.623131
2943.0,54.0,female,socks,clothing,63.0,hawaii,m,brown,summer,2.6,False,cash,free_shipping,False,False,37.0,bank_transfer,weekly,1.0,2942,2026-04-25 09:50:22.623131
2944.0,29.0,female,shirt,clothing,44.0,virginia,m,orange,spring,3.4,False,debit_card,standard,False,False,37.0,credit_card,monthly,1.0,2943,2026-04-25 09:50:22.623131
2945.0,50.0,female,sneakers,footwear,95.0,new_york,xl,cyan,summer,3.9,False,cash,free_shipping,False,False,4.0,venmo,every_3_months,1.0,2944,2026-04-25 09:50:22.623131
2946.0,32.0,female,belt,accessories,49.0,delaware,m,charcoal,summer,4.8,False,venmo,free_shipping,False,False,1.0,credit_card,every_3_months,1.0,2945,2026-04-25 09:50:22.623131
2947.0,38.0,female,pants,clothing,77.0,hawaii,l,purple,spring,2.8,False,credit_card,free_shipping,False,False,29.0,bank_transfer,quarterly,1.0,2946,2026-04-25 09:50:22.623131
2948.0,52.0,female,jewelry,accessories,63.0,nebraska,l,peach,spring,4.4,False,venmo,standard,False,False,50.0,venmo,annually,1.0,2947,2026-04-25 09:50:22.623131
2949.0,61.0,female,pants,clothing,83.0,vermont,m,violet,winter,3.1,False,credit_card,standard,False,False,38.0,debit_card,bi-weekly,1.0,2948,2026-04-25 09:50:22.623131
2950.0,25.0,female,jewelry,accessories,93.0,iowa,m,peach,spring,3.8,False,credit_card,store_pickup,False,False,15.0,paypal,annually,1.0,2949,2026-04-25 09:50:22.623131
2951.0,22.0,female,jeans,clothing,91.0,iowa,s,maroon,winter,4.1,False,bank_transfer,2-day_shipping,False,False,44.0,debit_card,every_3_months,1.0,2950,2026-04-25 09:50:22.623131
2952.0,47.0,female,scarf,accessories,99.0,arkansas,l,maroon,fall,4.6,False,credit_card,free_shipping,False,False,14.0,cash,weekly,1.0,2951,2026-04-25 09:50:22.623131
2953.0,50.0,female,belt,accessories,24.0,alabama,m,peach,spring,4.9,False,paypal,next_day_air,False,False,5.0,debit_card,monthly,1.0,2952,2026-04-25 09:50:22.623131
2954.0,45.0,female,dress,clothing,82.0,maryland,m,silver,summer,4.8,False,paypal,next_day_air,False,False,11.0,credit_card,annually,1.0,2953,2026-04-25 09:50:22.623131
2955.0,33.0,female,t-shirt,clothing,28.0,south_dakota,m,indigo,winter,3.9,False,paypal,express,False,False,15.0,credit_card,annually,1.0,2954,2026-04-25 09:50:22.623131
2956.0,42.0,female,boots,footwear,67.0,vermont,m,silver,winter,2.6,False,venmo,free_shipping,False,False,46.0,credit_card,annually,1.0,2955,2026-04-25 09:50:22.623131
2957.0,52.0,female,dress,clothing,88.0,montana,m,olive,fall,3.7,False,paypal,standard,False,False,30.0,venmo,monthly,1.0,2956,2026-04-25 09:50:22.623131
2958.0,69.0,female,jewelry,accessories,70.0,south_dakota,s,gray,fall,4.7,False,cash,standard,False,False,2.0,cash,annually,1.0,2957,2026-04-25 09:50:22.623131
2959.0,55.0,female,skirt,clothing,100.0,ohio,m,black,summer,4.5,False,venmo,standard,False,False,28.0,paypal,monthly,1.0,2958,2026-04-25 09:50:22.623131
2960.0,38.0,female,handbag,accessories,28.0,texas,l,maroon,summer,4.7,False,paypal,free_shipping,False,False,9.0,paypal,quarterly,1.0,2959,2026-04-25 09:50:22.623131
2961.0,57.0,female,coat,outerwear,48.0,indiana,s,olive,spring,3.6,False,venmo,standard,False,False,47.0,credit_card,weekly,1.0,2960,2026-04-25 09:50:22.623131
2962.0,33.0,female,hoodie,clothing,43.0,new_hampshire,s,gold,fall,2.8,False,credit_card,free_shipping,False,False,21.0,debit_card,bi-weekly,1.0,2961,2026-04-25 09:50:22.623131
2963.0,57.0,female,pants,clothing,40.0,california,l,pink,fall,4.0,False,paypal,express,False,False,42.0,credit_card,every_3_months,1.0,2962,2026-04-25 09:50:22.623131
2964.0,52.0,female,boots,footwear,97.0,maine,m,brown,spring,3.6,False,debit_card,free_shipping,False,False,28.0,credit_card,weekly,1.0,2963,2026-04-25 09:50:22.623131
2965.0,44.0,female,coat,outerwear,25.0,ohio,s,white,fall,3.8,False,credit_card,2-day_shipping,False,False,13.0,venmo,fortnightly,1.0,2964,2026-04-25 09:50:22.623131
2966.0,48.0,female,scarf,accessories,45.0,delaware,m,blue,summer,4.4,False,bank_transfer,standard,False,False,25.0,paypal,fortnightly,1.0,2965,2026-04-25 09:50:22.623131
2967.0,52.0,female,boots,footwear,49.0,oklahoma,l,orange,fall,2.8,False,cash,store_pickup,False,False,38.0,debit_card,every_3_months,1.0,2966,2026-04-25 09:50:22.623131
2968.0,34.0,female,sneakers,footwear,36.0,indiana,l,silver,summer,3.4,False,cash,free_shipping,False,False,40.0,venmo,annually,1.0,2967,2026-04-25 09:50:22.623131
2969.0,26.0,female,sweater,clothing,48.0,south_carolina,s,gray,fall,4.9,False,cash,express,False,False,25.0,cash,every_3_months,1.0,2968,2026-04-25 09:50:22.623131
2970.0,36.0,female,belt,accessories,62.0,vermont,s,blue,fall,4.3,False,bank_transfer,next_day_air,False,False,20.0,cash,every_3_months,1.0,2969,2026-04-25 09:50:22.623131
2971.0,24.0,female,jewelry,accessories,74.0,kansas,m,white,winter,3.4,False,bank_transfer,free_shipping,False,False,44.0,credit_card,bi-weekly,1.0,2970,2026-04-25 09:50:22.623131
2972.0,30.0,female,handbag,accessories,100.0,utah,l,yellow,fall,3.9,False,credit_card,next_day_air,False,False,9.0,paypal,every_3_months,1.0,2971,2026-04-25 09:50:22.623131
2973.0,31.0,female,jacket,outerwear,39.0,new_york,s,indigo,fall,4.2,False,venmo,free_shipping,False,False,11.0,venmo,every_3_months,1.0,2972,2026-04-25 09:50:22.623131
2974.0,25.0,female,boots,footwear,65.0,indiana,m,blue,summer,2.7,False,paypal,store_pickup,False,False,3.0,bank_transfer,fortnightly,1.0,2973,2026-04-25 09:50:22.623131
2975.0,57.0,female,sneakers,footwear,99.0,tennessee,xl,peach,summer,4.1,False,cash,store_pickup,False,False,34.0,credit_card,weekly,1.0,2974,2026-04-25 09:50:22.623131
2976.0,61.0,female,scarf,accessories,68.0,georgia,xl,lavender,winter,4.5,False,paypal,2-day_shipping,False,False,48.0,cash,every_3_months,1.0,2975,2026-04-25 09:50:22.623131
2977.0,30.0,female,coat,outerwear,97.0,nebraska,m,silver,summer,2.8,False,debit_card,express,False,False,28.0,cash,fortnightly,1.0,2976,2026-04-25 09:50:22.623131
2978.0,38.0,female,shorts,clothing,47.0,washington,l,gold,winter,3.4,False,paypal,standard,False,False,20.0,venmo,annually,1.0,2977,2026-04-25 09:50:22.623131
2979.0,53.0,female,shorts,clothing,56.0,idaho,s,cyan,spring,3.9,False,credit_card,free_shipping,False,False,49.0,bank_transfer,fortnightly,1.0,2978,2026-04-25 09:50:22.623131
2980.0,31.0,female,jeans,clothing,91.0,louisiana,l,olive,fall,2.6,False,paypal,next_day_air,False,False,14.0,paypal,weekly,1.0,2979,2026-04-25 09:50:22.623131
2981.0,70.0,female,gloves,accessories,93.0,new_jersey,l,teal,fall,4.4,False,cash,2-day_shipping,False,False,9.0,bank_transfer,monthly,1.0,2980,2026-04-25 09:50:22.623131
2982.0,21.0,female,pants,clothing,36.0,delaware,l,pink,winter,4.9,False,paypal,standard,False,False,37.0,venmo,annually,1.0,2981,2026-04-25 09:50:22.623131
2983.0,33.0,female,dress,clothing,45.0,wisconsin,m,orange,summer,3.6,False,venmo,store_pickup,False,False,4.0,credit_card,weekly,1.0,2982,2026-04-25 09:50:22.623131
2984.0,60.0,female,pants,clothing,44.0,west_virginia,m,charcoal,winter,2.8,False,venmo,2-day_shipping,False,False,1.0,credit_card,quarterly,1.0,2983,2026-04-25 09:50:22.623131
2985.0,45.0,female,gloves,accessories,32.0,texas,l,red,spring,4.3,False,paypal,2-day_shipping,False,False,36.0,debit_card,bi-weekly,1.0,2984,2026-04-25 09:50:22.623131
2986.0,46.0,female,belt,accessories,36.0,hawaii,s,teal,summer,3.0,False,venmo,express,False,False,21.0,cash,bi-weekly,1.0,2985,2026-04-25 09:50:22.623131
2987.0,62.0,female,belt,accessories,85.0,arizona,s,silver,summer,3.3,False,credit_card,2-day_shipping,False,False,16.0,credit_card,monthly,1.0,2986,2026-04-25 09:50:22.623131
2988.0,63.0,female,skirt,clothing,36.0,louisiana,l,black,winter,2.5,False,debit_card,store_pickup,False,False,42.0,cash,monthly,1.0,2987,2026-04-25 09:50:22.623131
2989.0,69.0,female,socks,clothing,55.0,nevada,s,pink,spring,5.0,False,debit_card,2-day_shipping,False,False,31.0,debit_card,monthly,1.0,2988,2026-04-25 09:50:22.623131
2990.0,46.0,female,belt,accessories,20.0,rhode_island,xl,teal,summer,4.3,False,cash,2-day_shipping,False,False,6.0,credit_card,weekly,1.0,2989,2026-04-25 09:50:22.623131
2991.0,69.0,female,shirt,clothing,91.0,illinois,m,teal,fall,4.2,False,venmo,free_shipping,False,False,24.0,venmo,monthly,1.0,2990,2026-04-25 09:50:22.623131
2992.0,66.0,female,dress,clothing,71.0,utah,l,green,summer,3.9,False,paypal,standard,False,False,7.0,paypal,bi-weekly,1.0,2991,2026-04-25 09:50:22.623131
2993.0,41.0,female,socks,clothing,64.0,north_dakota,m,charcoal,spring,3.9,False,bank_transfer,store_pickup,False,False,25.0,venmo,weekly,1.0,2992,2026-04-25 09:50:22.623131
2994.0,32.0,female,jacket,outerwear,21.0,kansas,l,indigo,spring,4.2,False,bank_transfer,free_shipping,False,False,18.0,cash,bi-weekly,1.0,2993,2026-04-25 09:50:22.623131
2995.0,69.0,female,sweater,clothing,100.0,nevada,s,white,winter,3.5,False,cash,store_pickup,False,False,14.0,bank_transfer,quarterly,1.0,2994,2026-04-25 09:50:22.623131
2996.0,29.0,female,jeans,clothing,96.0,virginia,m,orange,summer,2.5,False,venmo,standard,False,False,42.0,debit_card,bi-weekly,1.0,2995,2026-04-25 09:50:22.623131
2997.0,70.0,female,jewelry,accessories,91.0,utah,m,white,spring,2.9,False,credit_card,express,False,False,6.0,venmo,every_3_months,1.0,2996,2026-04-25 09:50:22.623131
2998.0,41.0,female,sweater,clothing,40.0,idaho,s,yellow,spring,2.7,False,venmo,next_day_air,False,False,14.0,venmo,every_3_months,1.0,2997,2026-04-25 09:50:22.623131
2999.0,31.0,female,hoodie,clothing,53.0,alaska,m,red,summer,4.7,False,venmo,express,False,False,30.0,debit_card,quarterly,1.0,2998,2026-04-25 09:50:22.623131
3000.0,31.0,female,sunglasses,accessories,48.0,new_hampshire,s,charcoal,winter,3.8,False,bank_transfer,standard,False,False,10.0,cash,monthly,1.0,2999,2026-04-25 09:50:22.623131
3001.0,57.0,female,sandals,footwear,70.0,ohio,m,lavender,winter,3.7,False,cash,express,False,False,7.0,paypal,weekly,1.0,3000,2026-04-25 09:50:22.623131
3002.0,29.0,female,coat,outerwear,29.0,montana,l,charcoal,summer,4.7,False,credit_card,express,False,False,28.0,credit_card,quarterly,1.0,3001,2026-04-25 09:50:22.623131
3003.0,70.0,female,belt,accessories,29.0,louisiana,m,maroon,fall,3.6,False,cash,next_day_air,False,False,19.0,bank_transfer,quarterly,1.0,3002,2026-04-25 09:50:22.623131
3004.0,51.0,female,blouse,clothing,53.0,oregon,m,brown,fall,2.8,False,venmo,express,False,False,13.0,credit_card,every_3_months,1.0,3003,2026-04-25 09:50:22.623131
3005.0,45.0,female,skirt,clothing,79.0,arizona,m,lavender,winter,3.7,False,venmo,store_pickup,False,False,23.0,venmo,fortnightly,1.0,3004,2026-04-25 09:50:22.623131
3006.0,18.0,female,shorts,clothing,65.0,alaska,xl,brown,spring,3.5,False,bank_transfer,express,False,False,5.0,venmo,weekly,1.0,3005,2026-04-25 09:50:22.623131
3007.0,37.0,female,dress,clothing,99.0,utah,m,olive,summer,3.7,False,venmo,store_pickup,False,False,17.0,venmo,bi-weekly,1.0,3006,2026-04-25 09:50:22.623131
3008.0,23.0,female,sunglasses,accessories,60.0,new_york,l,lavender,winter,3.0,False,debit_card,next_day_air,False,False,31.0,venmo,weekly,1.0,3007,2026-04-25 09:50:22.623131
3009.0,39.0,female,shoes,footwear,86.0,new_mexico,m,gold,winter,4.9,False,cash,free_shipping,False,False,19.0,paypal,weekly,1.0,3008,2026-04-25 09:50:22.623131
3010.0,62.0,female,belt,accessories,73.0,louisiana,m,silver,winter,4.6,False,venmo,free_shipping,False,False,8.0,venmo,fortnightly,1.0,3009,2026-04-25 09:50:22.623131
3011.0,70.0,female,belt,accessories,45.0,ohio,m,violet,winter,3.3,False,bank_transfer,free_shipping,False,False,15.0,credit_card,annually,1.0,3010,2026-04-25 09:50:22.623131
3012.0,20.0,female,belt,accessories,70.0,nevada,s,brown,summer,3.0,False,bank_transfer,next_day_air,False,False,18.0,credit_card,every_3_months,1.0,3011,2026-04-25 09:50:22.623131
